"routes3.shipmentorigindesc";"routes3.Latitude.x";"routes3.Longitude.x";"routes3.shipmentdestinationdesc";"routes3.Latitude.y";"routes3.Longitude.y"
"6419";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Iraq";33.33333333;44.4
"6421";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Ireland";53.31666667;-6.233333
"6422";"MSD Haarlem";52.387388;4.646219;"Ireland";53.31666667;-6.233333
"6429";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Ireland";53.31666667;-6.233333
"6436";"West Point - Bldg 56";40.209052;-75.296471;"Ireland";53.31666667;-6.233333
"6440";"GERMANY  (Vetter Pharma) Ravensburg";52.51666667;13.4;"Ireland";53.31666667;-6.233333
"6461";"MSD Haarlem";52.387388;4.646219;"IRELAND - (Allphar) Dublin";53.31666667;-6.233333
"6463";"GERMANY  (Vetter Pharma) Ravensburg";52.51666667;13.4;"IRELAND - (Allphar) Dublin";53.31666667;-6.233333
"6469";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"IRELAND - (Allphar) Dublin";53.31666667;-6.233333
"6475";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"IRELAND - (Eurofins Lancaster Laboratories) Waterford";53.31666667;-6.233333
"6479";"USA - OR (Bend Research) Bend";44.058173;-121.31531;"IRELAND - MSD Ballydine";53.31666667;-6.233333
"6484";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"IRELAND - MSD Brinny";53.31666667;-6.233333
"6485";"UK - (PCI) Bridgend";51.5;-0.083333;"IRELAND - MSD Brinny";53.31666667;-6.233333
"6491";"NETHERLANDS - MSD Oss";51.76118;5.514048;"IRELAND - MSD Brinny";53.31666667;-6.233333
"6493";"Carlow IRL";53.31666667;-6.233333;"IRELAND - MSD Brinny";53.31666667;-6.233333
"6496";"West Point - Bldg 56";40.209052;-75.296471;"IRELAND - MSD Brinny";53.31666667;-6.233333
"6517";"West Point - Bldg 56";40.209052;-75.296471;"IRELAND - MSD Carlow";53.31666667;-6.233333
"6518";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"IRELAND - MSD Carlow";53.31666667;-6.233333
"6519";"UK - (PCI) Bridgend";51.5;-0.083333;"IRELAND - MSD Carlow";53.31666667;-6.233333
"6531";"Carlow IRL";53.31666667;-6.233333;"IRELAND - MSD Carlow";53.31666667;-6.233333
"6538";"NETHERLANDS - MSD Oss BT (BioTech)";51.76118;5.514048;"IRELAND - MSD Carlow";53.31666667;-6.233333
"6541";"Ballydine IRL";53.31666667;-6.233333;"IRELAND - MSD Carlow";53.31666667;-6.233333
"6555";"NETHERLANDS - (Aspen Pharma) Oss";52.35;4.916667;"IRELAND - MSD Swords";53.31666667;-6.233333
"6561";"NETHERLANDS - MSD Oss";51.76118;5.514048;"IRELAND - MSD Swords";53.31666667;-6.233333
"6563";"Rahway NJ";40.608159;-74.277647;"IRELAND - MSD Swords";53.31666667;-6.233333
"6599";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Israel";31.76666667;35.233333
"6601";"Cramlington UK";55.086136;-1.5808;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6605";"MSD Haarlem";52.387388;4.646219;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6607";"MSD Spain";40.463667;-3.74922;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6609";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6625";"USA - GA Suwanee OFC";34.05149;-84.0713;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6693";"NETHERLANDS - MSD Oss";51.76118;5.514048;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6755";"Wilson NC";35.721269;-77.91554;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6773";"Mirabel France";44.144405;1.419822;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6825";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6871";"Duluth OFC";46.786672;-92.100485;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6889";"Rahway NJ";40.608159;-74.277647;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"6905";"West Point - Bldg 56";40.209052;-75.296471;"ISRAEL - (Novolog) Modiin";31.90912;35.002462
"7131";"MSD Haarlem";52.387388;4.646219;"ISRAEL - MSD Petah Tiqva";31.76666667;35.233333
"7132";"MSD Haarlem";52.387388;4.646219;"ISRAEL  (Medison Pharma Ltd) Petach Tikva ";31.76666667;35.233333
"7133";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"ISRAEL  (Medison Pharma Ltd) Petach Tikva ";31.76666667;35.233333
"7135";"Duluth OFC";46.786672;-92.100485;"ISRAEL  (Medison Pharma Ltd) Petach Tikva ";31.76666667;35.233333
"7138";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Italy";41.87194;12.56738
"7140";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Italy";41.87194;12.56738
"7143";"MSD Haarlem";52.387388;4.646219;"Italy";41.87194;12.56738
"7146";"Cramlington UK";55.086136;-1.5808;"Italy";41.87194;12.56738
"7165";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"Italy";41.87194;12.56738
"7181";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Italy";41.87194;12.56738
"7225";"West Point - Bldg 56";40.209052;-75.296471;"Italy";41.87194;12.56738
"7236";"Mirabel France";44.144405;1.419822;"Italy";41.87194;12.56738
"7318";"Cramlington UK";55.086136;-1.5808;"ITALY - (DHL Supply Chain SPA) Setalla";45.454881;9.392757
"7319";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"ITALY - (DHL Supply Chain SPA) Setalla";45.454881;9.392757
"7325";"IRELAND - MSD Swords";53.31666667;-6.233333;"ITALY - (DHL Supply Chain SPA) Setalla";45.454881;9.392757
"7338";"NETHERLANDS - MSD Oss";51.76118;5.514048;"ITALY - (DHL) Milan";45.465422;9.185924
"7349";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"ITALY - (DHL) Milan";45.465422;9.185924
"7356";"Cramlington UK";55.086136;-1.5808;"ITALY - (DHL) Milan";45.465422;9.185924
"7367";"IRELAND - MSD Swords";53.31666667;-6.233333;"ITALY - (DHL) Milan";45.465422;9.185924
"7405";"Mirabel France";44.144405;1.419822;"ITALY - (DHL) Milan";45.465422;9.185924
"7444";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"ITALY - (Patheon)";41.87194;12.56738
"7447";"Cramlington UK";55.086136;-1.5808;"ITALY - (Savio) Pavia";45.184725;9.158207
"7449";"MSD Haarlem";52.387388;4.646219;"ITALY - (Savio) Pavia";45.184725;9.158207
"7450";"Ballydine IRL";53.31666667;-6.233333;"ITALY - (Savio) Pavia";45.184725;9.158207
"7452";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Japan";35.68333333;139.75
"7453";"MSD Singapore South";1.283333333;103.85;"Japan";35.68333333;139.75
"7454";"NETHERLANDS - (Aspen Pharma) Oss";52.35;4.916667;"Japan";35.68333333;139.75
"7455";"CHINA - (Shandong Xinhua) Zibo";39.91666667;116.383333;"Japan";35.68333333;139.75
"7456";"USA - GA Suwanee OFC";34.05149;-84.0713;"Japan";35.68333333;139.75
"7459";"Ballydine IRL";53.31666667;-6.233333;"Japan";35.68333333;139.75
"7462";"Mirabel France";44.144405;1.419822;"Japan";35.68333333;139.75
"7466";"MSD Spain";40.463667;-3.74922;"Japan";35.68333333;139.75
"7471";"MSD Singapore West";1.283333333;103.85;"Japan";35.68333333;139.75
"7472";"West Point - Bldg 56";40.209052;-75.296471;"Japan";35.68333333;139.75
"7476";"MSD Haarlem";52.387388;4.646219;"Japan";35.68333333;139.75
"7486";"Huahai Pharma. China";39.91666667;116.383333;"Japan";35.68333333;139.75
"7492";"Cramlington UK";55.086136;-1.5808;"Japan";35.68333333;139.75
"7497";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Japan";35.68333333;139.75
"7500";"SINGAPORE - (Zuelligpharma) Singapore";1.283333333;103.85;"Japan";35.68333333;139.75
"7530";"Mirabel France";44.144405;1.419822;"JAPAN - (Asahi Glass) Ichihara-shi Chiba";35.68333333;139.75
"7531";"MSD Singapore South";1.283333333;103.85;"JAPAN - (Asahi Glass) Ichihara-shi Chiba";35.68333333;139.75
"7536";"NETHERLANDS - MSD Oss";51.76118;5.514048;"JAPAN - (Kyorin Pharmaceuticals) Shiga";35.68333333;139.75
"7540";"IRELAND - MSD Swords";53.31666667;-6.233333;"JAPAN - (Kyorin Pharmaceuticals) Shiga";35.68333333;139.75
"7542";"Brinny Ireland";51.790157;-8.703297;"JAPAN - (Kyorin Pharmaceuticals) Shiga";35.68333333;139.75
"7548";"MSD Singapore West";1.283333333;103.85;"JAPAN - (Kyorin Pharmaceuticals) Shiga";35.68333333;139.75
"7550";"Las Piedras";-34.85;-56.166667;"JAPAN - (Kyorin Pharmaceuticals) Shiga";35.68333333;139.75
"7552";"Ballydine IRL";53.31666667;-6.233333;"JAPAN - (Kyorin Pharmaceuticals) Shiga";35.68333333;139.75
"7570";"NETHERLANDS - MSD Oss";51.76118;5.514048;"JAPAN - (Nihon) Saitama";35.68333333;139.75
"7571";"Ballydine IRL";53.31666667;-6.233333;"JAPAN - (Nihon) Saitama";35.68333333;139.75
"7575";"NETHERLANDS - (Aspen Pharma) Oss";52.35;4.916667;"JAPAN - (Nihon) Saitama";35.68333333;139.75
"7583";"Las Piedras";-34.85;-56.166667;"JAPAN - (Nihon) Saitama";35.68333333;139.75
"7592";"MALAYSIA - (Zuellig Pharma) Kuching";1.607681;110.378544;"JAPAN - (Yell Pharma) Tokyo";35.68333333;139.75
"7593";"CHINA - (Shandong Xinhua) Zibo";39.91666667;116.383333;"JAPAN - (Yell Pharma) Tokyo";35.68333333;139.75
"7598";"West Point - Bldg 56";40.209052;-75.296471;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7599";"Las Piedras";-34.85;-56.166667;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7600";"Mirabel France";44.144405;1.419822;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7603";"Arecibo PR";18.444247;-66.646407;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7609";"NETHERLANDS - MSD Oss";51.76118;5.514048;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7612";"MSD Singapore West";1.283333333;103.85;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7613";"MSD Singapore South";1.283333333;103.85;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7615";"Elkton VA";38.407904;-78.623628;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7616";"Carlow IRL";53.31666667;-6.233333;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7632";"Elkton VA";38.883333;-77;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7635";"Wilson NC";35.721269;-77.91554;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7643";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7651";"Ballydine IRL";53.31666667;-6.233333;"JAPAN - MSD Menuma Kumagaya";35.68333333;139.75
"7652";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Jordan";31.95;35.933333
"7658";"Duluth OFC";46.786672;-92.100485;"Jordan";31.95;35.933333
"7700";"West Point - Bldg 56";40.209052;-75.296471;"Jordan";31.95;35.933333
"7709";"Asahi Glass Co. Japan";35.68333333;139.75;"Jordan";31.95;35.933333
"7716";"MSD Austria";47.516231;14.550072;"Jordan";31.95;35.933333
"7728";"USA - GA Suwanee OFC";34.05149;-84.0713;"Jordan";31.95;35.933333
"7753";"BELGIUM - MSD Heist op den Bergh";51.339918;3.239687;"Jordan";31.95;35.933333
"7814";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Jordan";31.95;35.933333
"7830";"MSD Haarlem";52.387388;4.646219;"Jordan";31.95;35.933333
"7843";"Rahway NJ";40.608159;-74.277647;"Jordan";31.95;35.933333
"7857";"USA - GA Suwanee OFC";34.05149;-84.0713;"Kansas KS";38.5266;-96.726486
"7862";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Kazakhstan";51.16666667;71.416667
"7892";"USA - GA Suwanee OFC";34.05149;-84.0713;"Kentucky KY";37.839333;-84.270018
"7908";"Duluth OFC";46.786672;-92.100485;"Kentucky KY";37.839333;-84.270018
"7925";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Kenya";-1.283333333;36.816667
"7985";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"KENYA - (Phillips Pharma) Nairobi";-1.283333333;36.816667
"8001";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Kuwait";29.36666667;47.966667
"8016";"MSD Haarlem";52.387388;4.646219;"Kuwait";29.36666667;47.966667
"8025";"USA - GA Suwanee OFC";34.05149;-84.0713;"Kuwait";29.36666667;47.966667
"8117";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Lebanon";33.854721;35.862285
"8132";"USA - GA Suwanee OFC";34.05149;-84.0713;"Lebanon";33.854721;35.862285
"8206";"MSD Haarlem";52.387388;4.646219;"Lebanon";33.854721;35.862285
"8217";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Libya";32.88333333;13.166667
"8220";"West Point - Bldg 56";40.209052;-75.296471;"Libya";32.88333333;13.166667
"8231";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Lithuania";55.169438;23.881275
"8233";"MSD Haarlem";52.387388;4.646219;"Lithuania";55.169438;23.881275
"8306";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"LITHUANIA - (Oriola) Vilnius";54.687156;25.279651
"8307";"MSD Haarlem";52.387388;4.646219;"LITHUANIA - (Oriola) Vilnius";54.687156;25.279651
"8335";"USA - GA Suwanee OFC";34.05149;-84.0713;"Louisiana LA";31.169546;-91.867805
"8342";"Reno OFC";39.529633;-119.813803;"Louisiana LA";31.169546;-91.867805
"8350";"Duluth OFC";46.786672;-92.100485;"Louisiana LA";31.169546;-91.867805
"8354";"MSD Singapore South";1.283333333;103.85;"Louisiana LA";31.169546;-91.867805
"8379";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Macedonia";42;21.433333
"8381";"USA - GA Suwanee OFC";34.05149;-84.0713;"Macedonia";42;21.433333
"8382";"USA - GA Suwanee OFC";34.05149;-84.0713;"Maine ME";51.5;-0.083333
"8383";"IRELAND - MSD Swords";53.31666667;-6.233333;"Malaysia";4.210484;101.975766
"8385";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Malaysia";4.210484;101.975766
"8386";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Malaysia";4.210484;101.975766
"8390";"USA - FL Miami Lakes";25.908706;-80.308662;"Malaysia";4.210484;101.975766
"8393";"West Point - Bldg 56";40.209052;-75.296471;"Malaysia";4.210484;101.975766
"8394";"BELGIUM - MSD Heist op den Bergh";51.339918;3.239687;"Malaysia";4.210484;101.975766
"8395";"MSD Haarlem";52.387388;4.646219;"Malaysia";4.210484;101.975766
"8421";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Malaysia";4.210484;101.975766
"8441";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"Malaysia";4.210484;101.975766
"8444";"MSD China";39.91666667;116.383333;"Malaysia";4.210484;101.975766
"8493";"Mirabel France";44.144405;1.419822;"Malaysia";4.210484;101.975766
"8518";"INDONESIA - MSD Indonesia Jakarta";-6.166666667;106.816667;"Malaysia";4.210484;101.975766
"8527";"MALAYSIA - (Zuellig Pharma) Kota Kinabalu";5.980408;116.073457;"MALAYSIA - (Zuellig Pharma) Bukit Jelutong";3.107144;101.528515
"8529";"MALAYSIA - (Zuellig Pharma) Kuching";1.607681;110.378544;"MALAYSIA - (Zuellig Pharma) Bukit Jelutong";3.107144;101.528515
"8619";"MALAYSIA - (Zuellig Pharma) Bukit Jelutong";3.107144;101.528515;"MALAYSIA - (Zuellig Pharma) Kota Kinabalu";5.980408;116.073457
"9011";"NETHERLANDS - MSD Oss";51.76118;5.514048;"MALAYSIA - (Zuellig Pharma) Kuala  Lumpur";3.166666667;101.7
"9021";"MALAYSIA - (Zuellig Pharma) Bukit Jelutong";3.107144;101.528515;"MALAYSIA - (Zuellig Pharma) Kuching";1.607681;110.378544
"9419";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"MALAYSIA - MSD Petaling Jaya";3.127887;101.594489
"9420";"NETHERLANDS - MSD Oss";51.76118;5.514048;"MALAYSIA - MSD Petaling Jaya";3.127887;101.594489
"9441";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"MALAYSIA - MSD Petaling Jaya";3.127887;101.594489
"9464";"West Point - Bldg 56";40.209052;-75.296471;"MALAYSIA - MSD Petaling Jaya";3.127887;101.594489
"9466";"MSD Haarlem";52.387388;4.646219;"MALAYSIA - MSD Petaling Jaya";3.127887;101.594489
"9467";"Mirabel France";44.144405;1.419822;"MALAYSIA - MSD Petaling Jaya";3.127887;101.594489
"9477";"IRELAND - MSD Swords";53.31666667;-6.233333;"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7
"9479";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7
"9483";"INDONESIA - MSD Indonesia Jakarta";-6.166666667;106.816667;"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7
"9485";"NETHERLANDS - MSD Oss";51.76118;5.514048;"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7
"9489";"CANADA - (Bayer) Pointe-Claire";45.41666667;-75.7;"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7
"9505";"MSD Haarlem";52.387388;4.646219;"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7
"9565";"West Point - Bldg 56";40.209052;-75.296471;"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7
"9571";"INDONESIA - MSD Indonesia Pandaan";-6.166666667;106.816667;"MALAYSIA - MSD SDN BH Selangor";3.166666667;101.7
"9603";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Malta";35.88333333;14.5
"9604";"MSD Haarlem";52.387388;4.646219;"Malta";35.88333333;14.5
"9612";"CANADA - (LSU) Quebec";47.721403;-85.77933;"Manitoba MB";53.760861;-98.813876
"9613";"UPS-SCS Burlington";43.32552;-79.799032;"Manitoba MB";53.760861;-98.813876
"9637";"USA - GA Suwanee OFC";34.05149;-84.0713;"Maryland MD";39.063946;-76.802101
"9639";"Duluth OFC";46.786672;-92.100485;"Maryland MD";39.063946;-76.802101
"9643";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Maryland MD";39.063946;-76.802101
"9651";"West Point - Bldg 56";40.209052;-75.296471;"Maryland MD";39.063946;-76.802101
"9656";"USA - GA Suwanee OFC";34.05149;-84.0713;"Massachusetts MA";42.407211;-71.382437
"9664";"West Point - Bldg 56";40.209052;-75.296471;"Massachusetts MA";42.407211;-71.382437
"9679";"Cramlington UK";55.086136;-1.5808;"Mexico";23.634501;-102.552784
"9680";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Mexico";23.634501;-102.552784
"9681";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Mexico";23.634501;-102.552784
"9693";"MEXICO - MSD Mexico Mexico City";19.43333333;-99.133333;"Mexico";23.634501;-102.552784
"9701";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Mexico";23.634501;-102.552784
"9702";"MSD Singapore South";1.283333333;103.85;"Mexico";23.634501;-102.552784
"9703";"West Point - Bldg 56";40.209052;-75.296471;"Mexico";23.634501;-102.552784
"9705";"USA - FL Miami Lakes";25.908706;-80.308662;"Mexico";23.634501;-102.552784
"9706";"USA - GA Suwanee OFC";34.05149;-84.0713;"Mexico";23.634501;-102.552784
"9713";"MSD Spain";40.463667;-3.74922;"Mexico";23.634501;-102.552784
"9715";"MSD Haarlem";52.387388;4.646219;"Mexico";23.634501;-102.552784
"9716";"MSD Singapore West";1.283333333;103.85;"Mexico";23.634501;-102.552784
"9755";"Huahai Pharma. China";39.91666667;116.383333;"Mexico";23.634501;-102.552784
"9842";"Las Piedras";-34.85;-56.166667;"Mexico";23.634501;-102.552784
"9853";"MSD Azcapotzalco Mexico";19.43333333;-99.133333;"MEXICO - MSD Azcapotzalco";19.43333333;-99.133333
"9861";"MSD Mexico";23.634501;-102.552784;"MEXICO - MSD Azcapotzalco";19.43333333;-99.133333
"9885";"USA - FL Miami Lakes";25.908706;-80.308662;"MEXICO - MSD Mexico Mexico City";19.43333333;-99.133333
"9887";"NETHERLANDS - MSD Oss";51.76118;5.514048;"MEXICO - MSD Mexico Mexico City";19.43333333;-99.133333
"9889";"Wilson NC";35.721269;-77.91554;"MEXICO - MSD Mexico Mexico City";19.43333333;-99.133333
"9915";"Las Piedras";-34.85;-56.166667;"MEXICO - MSD Mexico Mexico City";19.43333333;-99.133333
"9925";"MSD Singapore South";1.283333333;103.85;"MEXICO - MSD Xochimilco";19.43333333;-99.133333
"9927";"NETHERLANDS - MSD Oss";51.76118;5.514048;"MEXICO - MSD Xochimilco";19.43333333;-99.133333
"9941";"MSD Singapore West";1.283333333;103.85;"MEXICO - MSD Xochimilco";19.43333333;-99.133333
"9951";"Reno OFC";39.529633;-119.813803;"Michigan MI";38.883333;-77
"9952";"USA - GA Suwanee OFC";34.05149;-84.0713;"Michigan MI";38.883333;-77
"9967";"USA - GA Suwanee OFC";34.05149;-84.0713;"Minnesota MN";45.694454;-93.900192
"9970";"Reno OFC";39.529633;-119.813803;"Minnesota MN";45.694454;-93.900192
"9972";"Duluth OFC";46.786672;-92.100485;"Minnesota MN";45.694454;-93.900192
"10009";"West Point - Bldg 56";40.209052;-75.296471;"Minnesota MN";45.694454;-93.900192
"10023";"USA - FL Miami Lakes";25.908706;-80.308662;"Mississippi MS";32.741646;-89.678696
"10024";"Duluth OFC";46.786672;-92.100485;"Mississippi MS";32.741646;-89.678696
"10025";"USA - GA Suwanee OFC";34.05149;-84.0713;"Mississippi MS";32.741646;-89.678696
"10068";"West Point - Bldg 56";40.209052;-75.296471;"Missouri MO";38.883333;-77
"10069";"USA - GA Suwanee OFC";34.05149;-84.0713;"Missouri MO";38.883333;-77
"10074";"Reno OFC";39.529633;-119.813803;"Missouri MO";38.883333;-77
"10095";"Reno OFC";39.529633;-119.813803;"Montana MT";38.883333;-77
"10096";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Montenegro";42.43333333;19.266667
"10100";"West Point - Bldg 56";40.209052;-75.296471;"Morocco";34.01666667;-6.816667
"10102";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Morocco";34.01666667;-6.816667
"10110";"MSD Haarlem";52.387388;4.646219;"Morocco";34.01666667;-6.816667
"10117";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Morocco";34.01666667;-6.816667
"10124";"NETHERLANDS - (Movianto) Oss";51.76118;5.514048;"Morocco";34.01666667;-6.816667
"10133";"FRANCE - Herouville Saint Clair";48.86666667;2.333333;"Morocco";34.01666667;-6.816667
"10146";"Cramlington UK";55.086136;-1.5808;"Morocco";34.01666667;-6.816667
"10147";"Mirabel France";44.144405;1.419822;"Morocco";34.01666667;-6.816667
"10152";"NETHERLANDS - (Aspen Pharma) Oss";52.35;4.916667;"Morocco";34.01666667;-6.816667
"10219";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Myanmar";16.8;96.15
"10223";"MSD Haarlem";52.387388;4.646219;"Myanmar";16.8;96.15
"10226";"MSD Haarlem";52.387388;4.646219;"MYANMAR - (DKSH Myanmar) Yangon";16.8;96.15
"10227";"SINGAPORE - (Zuelligpharma) Singapore";1.283333333;103.85;"MYANMAR - (DKSH Myanmar) Yangon";16.8;96.15
"10229";"NETHERLANDS - MSD Oss";51.76118;5.514048;"MYANMAR - (DKSH Myanmar) Yangon";16.8;96.15
"10233";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"MYANMAR - (Mega) Yangon";16.8;96.15
"10237";"TAIWAN - (Usbi Asia) Hsin Chu";23.69781;120.960515;"N Carolina NC";35.630066;-79.806419
"10238";"USA - GA Suwanee OFC";34.05149;-84.0713;"N Carolina NC";35.630066;-79.806419
"10242";"Reno OFC";39.529633;-119.813803;"N Carolina NC";35.630066;-79.806419
"10248";"NETHERLANDS - MSD Oss";51.76118;5.514048;"N Carolina NC";35.630066;-79.806419
"10249";"Durham NC";35.994033;-78.898619;"N Carolina NC";35.630066;-79.806419
"10264";"MSD Haarlem";52.387388;4.646219;"N Carolina NC";35.630066;-79.806419
"10296";"Reno OFC";39.529633;-119.813803;"N Dakota ND";38.883333;-77
"10298";"USA - GA Suwanee OFC";34.05149;-84.0713;"N Dakota ND";38.883333;-77
"10301";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"NAMIBIA";-22.56666667;17.083333
"10303";"USA - GA Suwanee OFC";34.05149;-84.0713;"Nebraska NE";38.883333;-77
"10306";"Reno OFC";39.529633;-119.813803;"Nebraska NE";38.883333;-77
"10333";"Durham NC";35.994033;-78.898619;"Netherlands";52.35;4.916667
"10334";"West Point - Bldg 56";40.209052;-75.296471;"Netherlands";52.35;4.916667
"10336";"NETHERLANDS - MSD Oss";51.76118;5.514048;"Netherlands";52.35;4.916667
"10339";"Brinny Ireland";51.790157;-8.703297;"Netherlands";52.35;4.916667
"10343";"NETHERLANDS - (Aspen Pharma) Oss";52.35;4.916667;"Netherlands";52.35;4.916667
"10344";"Huahai Pharma. China";39.91666667;116.383333;"Netherlands";52.35;4.916667
"10346";"BELGIUM - (DHL Pharma) Boortmeerbeek";50.97939;4.57598;"Netherlands";52.35;4.916667
"10350";"Mirabel France";44.144405;1.419822;"Netherlands";52.35;4.916667
"10379";"MSD Korea Hanmi";37.55;126.983333;"Netherlands";52.35;4.916667
"10391";"MSD Haarlem";52.387388;4.646219;"Netherlands";52.35;4.916667
"10400";"Ballydine IRL";53.31666667;-6.233333;"Netherlands";52.35;4.916667
"10402";"IRELAND - MSD Swords";53.31666667;-6.233333;"Netherlands";52.35;4.916667
"10419";"MSD China";39.91666667;116.383333;"Netherlands";52.35;4.916667
"10430";"MSD Singapore South";1.283333333;103.85;"Netherlands";52.35;4.916667
"10491";"NETHERLANDS - MSD Oss";51.76118;5.514048;"NETHERLANDS - (Alloga) Veghel";52.35;4.916667
"10492";"IRELAND - MSD Swords";53.31666667;-6.233333;"NETHERLANDS - (Alloga) Veghel";52.35;4.916667
"10493";"MSD Haarlem";52.387388;4.646219;"NETHERLANDS - (Alloga) Veghel";52.35;4.916667
"10501";"Mirabel France";44.144405;1.419822;"NETHERLANDS - (Alloga) Veghel";52.35;4.916667
"10508";"West Point - Bldg 56";40.209052;-75.296471;"NETHERLANDS - (Alloga) Veghel";52.35;4.916667
"10525";"NETHERLANDS - MSD Oss";51.76118;5.514048;"NETHERLANDS - (Movianto) Oss";51.76118;5.514048
